EC-Lab ASCII FILE
Nb header lines : 55                          

Linear Polarization

Run on channel : 2 (SN 25892)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = -10,00 V, max = 10,00 V
Safety Limits :
	Do not start on E overload
Acquisition started on : 10.08.2018 15:01:16
Saved on :
	File : 1.4571_plasma.mpr
	Directory : D:\VLK\2018\Probe MPAL40\
	Host : 172.16.12.5
Device : VSP (SN 1524)
Address : USB
EC-Lab for windows v10.44 (software)
Internet server v10.44 (firmware)
Command interpretor v10.44 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Equivalent Weight : 0,000 g/eq.
Density : 0,000 g/cm3
tR (h:m:s)          0:00:0,0000         
dER/dt (mV/h)       0,0                 
dER (mV)            0                   
dtR (s)             1,0000              
dE/dt               0,100               
dE/dt unit          mV/s                
Ei (V)              -0,300              
vs.                 Ref                 
EL (V)              1,500               
vs.                 Ref                 
record              I                   
dI                  0,000               
unit dI             µA                  
tI (s)              2,0000              
step percent        25                  
N                   5                   
E range min (V)     -10,000             
E range max (V)     10,000              
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           5                   

mode	ox/red	error	control changes	time/s	control/V	Ewe/V	I/mA	P/W
2	1	0	0	3,880003901982855E+002	-2,6157537E-001	-2,6209667E-001	-1,5384023E-001	4,0321011E-005
2	1	0	1	3,900003901477612E+002	-2,6126742E-001	-2,6181012E-001	-1,5380205E-001	4,0266936E-005
2	1	0	1	3,920003900972370E+002	-2,6095948E-001	-2,6158088E-001	-1,5420929E-001	4,0338200E-005
2	1	0	0	3,940003900467127E+002	-2,6095948E-001	-2,6156178E-001	-1,5427291E-001	4,0351897E-005
2	1	0	1	3,960003899961885E+002	-2,6065156E-001	-2,6116058E-001	-1,5458471E-001	4,0371433E-005
2	1	0	0	3,980003899456642E+002	-2,6034361E-001	-2,6079762E-001	-1,5455288E-001	4,0307023E-005
2	1	0	1	4,000003898951400E+002	-2,6034361E-001	-2,6077852E-001	-1,5504283E-001	4,0431838E-005
2	1	0	0	4,020003898446157E+002	-2,6003566E-001	-2,6060659E-001	-1,5523373E-001	4,0454932E-005
2	1	0	1	4,040003897940915E+002	-2,5972772E-001	-2,6022452E-001	-1,5540552E-001	4,0440329E-005
2	1	0	1	4,060003897435672E+002	-2,5972772E-001	-2,6022452E-001	-1,5576185E-001	4,0533054E-005
2	1	0	0	4,080003896930430E+002	-2,5941980E-001	-2,5999525E-001	-1,5583821E-001	4,0517192E-005
2	1	0	1	4,100003896425187E+002	-2,5911185E-001	-2,5957498E-001	-1,5614998E-001	4,0532628E-005
2	1	0	0	4,120003895919945E+002	-2,5911185E-001	-2,5965139E-001	-1,5641722E-001	4,0613948E-005
2	1	0	1	4,140003895414702E+002	-2,5880390E-001	-2,5953677E-001	-1,5676720E-001	4,0686853E-005
2	1	0	0	4,160003894909460E+002	-2,5849596E-001	-2,5900188E-001	-1,5688173E-001	4,0632665E-005
2	1	0	1	4,180003894404217E+002	-2,5849596E-001	-2,5913560E-001	-1,5722534E-001	4,0742685E-005
2	1	0	0	4,200003893898975E+002	-2,5818804E-001	-2,5875351E-001	-1,5752438E-001	4,0759984E-005
2	1	0	0	4,220003893393732E+002	-2,5788009E-001	-2,5842875E-001	-1,5754986E-001	4,0715415E-005
2	1	0	1	4,240003892888490E+002	-2,5788009E-001	-2,5856248E-001	-1,5804617E-001	4,0864808E-005
2	1	0	0	4,260003892383247E+002	-2,5757214E-001	-2,5808489E-001	-1,5809706E-001	4,0802461E-005
2	1	0	1	4,280003891878005E+002	-2,5757214E-001	-2,5806579E-001	-1,5841521E-001	4,0881547E-005
2	1	0	0	4,300003891372762E+002	-2,5726420E-001	-2,5779834E-001	-1,5828159E-001	4,0804734E-005
2	1	0	1	4,320003890867520E+002	-2,5695628E-001	-2,5749266E-001	-1,5880336E-001	4,0890700E-005
2	1	0	0	4,340003890362277E+002	-2,5695628E-001	-2,5747356E-001	-1,5896879E-001	4,0930259E-005
2	1	0	1	4,360003889857035E+002	-2,5664833E-001	-2,5716791E-001	-1,5914060E-001	4,0925854E-005
2	1	0	0	4,380003889351792E+002	-2,5634038E-001	-2,5686225E-001	-1,5941420E-001	4,0947492E-005
2	1	0	0	4,400003888846550E+002	-2,5634038E-001	-2,5686225E-001	-1,5966235E-001	4,1011230E-005
2	1	0	1	4,420003888341307E+002	-2,5603244E-001	-2,5657570E-001	-1,5979597E-001	4,0999763E-005
2	1	0	0	4,440003887836065E+002	-2,5572452E-001	-2,5636557E-001	-1,5986596E-001	4,0984127E-005
2	1	0	1	4,460003887330822E+002	-2,5572452E-001	-2,5634646E-001	-1,6036865E-001	4,1109935E-005
2	1	0	0	4,480003886825580E+002	-2,5541657E-001	-2,5590706E-001	-1,6032411E-001	4,1028074E-005
2	1	0	1	4,500003886320337E+002	-2,5510862E-001	-2,5567782E-001	-1,6081406E-001	4,1116589E-005
2	1	0	0	4,520003885815095E+002	-2,5510862E-001	-2,5575423E-001	-1,6110039E-001	4,1202107E-005
2	1	0	1	4,540003885309852E+002	-2,5480068E-001	-2,5533396E-001	-1,6105585E-001	4,1123028E-005
2	1	0	0	4,560003884804610E+002	-2,5449276E-001	-2,5504741E-001	-1,6130400E-001	4,1140167E-005
2	1	0	0	4,580003884299367E+002	-2,5449276E-001	-2,5500917E-001	-1,6145670E-001	4,1172942E-005
2	1	0	1	4,600003883794125E+002	-2,5418481E-001	-2,5470352E-001	-1,6182578E-001	4,1217594E-005
2	1	0	0	4,620003883288882E+002	-2,5387686E-001	-2,5451249E-001	-1,6145670E-001	4,1092746E-005
2	1	0	1	4,640003882783640E+002	-2,5387686E-001	-2,5451249E-001	-1,6204211E-001	4,1241739E-005
2	1	0	0	4,660003882278397E+002	-2,5356892E-001	-2,5411132E-001	-1,6204847E-001	4,1178351E-005
2	1	0	1	4,680003881773155E+002	-2,5356892E-001	-2,5401580E-001	-1,6266569E-001	4,1319658E-005
2	1	0	0	4,700003881267912E+002	-2,5326100E-001	-2,5382477E-001	-1,6269749E-001	4,1296655E-005
2	1	0	1	4,720003880762670E+002	-2,5295305E-001	-2,5359550E-001	-1,6291384E-001	4,1314219E-005
2	1	0	0	4,740003880257427E+002	-2,5295305E-001	-2,5351909E-001	-1,6300930E-001	4,1325970E-005
2	1	0	0	4,760003879752185E+002	-2,5264511E-001	-2,5332806E-001	-1,6338471E-001	4,1389929E-005
2	1	0	1	4,780003879246942E+002	-2,5233716E-001	-2,5292689E-001	-1,6351196E-001	4,1356572E-005
2	1	0	0	4,800003878741700E+002	-2,5233716E-001	-2,5292689E-001	-1,6402736E-001	4,1486932E-005
2	1	0	1	4,820003878236457E+002	-2,5202924E-001	-2,5250661E-001	-1,6405918E-001	4,1426028E-005
2	1	0	0	4,840003877731215E+002	-2,5172129E-001	-2,5233465E-001	-1,6416734E-001	4,1425112E-005
2	1	0	1	4,860003877225972E+002	-2,5172129E-001	-2,5229645E-001	-1,6451733E-001	4,1507137E-005
2	1	0	0	4,880003876720730E+002	-2,5141335E-001	-2,5208631E-001	-1,6486092E-001	4,1559182E-005
2	1	0	1	4,900003876215487E+002	-2,5110540E-001	-2,5166604E-001	-1,6522361E-001	4,1581174E-005
2	1	0	0	4,920003875710245E+002	-2,5110540E-001	-2,5174245E-001	-1,6528723E-001	4,1609812E-005
2	1	0	0	4,940003875205002E+002	-2,5079748E-001	-2,5143680E-001	-1,6539541E-001	4,1586492E-005
2	1	0	1	4,960003874699760E+002	-2,5048953E-001	-2,5109291E-001	-1,6538268E-001	4,1526418E-005
2	1	0	0	4,980003874194517E+002	-2,5048953E-001	-2,5105470E-001	-1,6587900E-001	4,1644704E-005
2	1	0	1	5,000003873689275E+002	-2,5018159E-001	-2,5090188E-001	-1,6585355E-001	4,1612966E-005
2	1	0	0	5,020003873184032E+002	-2,4987365E-001	-2,5040519E-001	-1,6600627E-001	4,1568830E-005
2	1	0	1	5,040003872678790E+002	-2,4987365E-001	-2,5042430E-001	-1,6606990E-001	4,1587937E-005
2	1	0	1	5,060003872173547E+002	-2,4956572E-001	-2,5008044E-001	-1,6654076E-001	4,1648585E-005
2	1	0	1	5,080003871668305E+002	-2,4956572E-001	-2,5030968E-001	-1,6673164E-001	4,1734544E-005
2	1	0	1	5,100003871163062E+002	-2,4925777E-001	-2,4985118E-001	-1,6701160E-001	4,1728046E-005
2	1	0	1	5,120003870657820E+002	-2,4894984E-001	-2,4964105E-001	-1,6674435E-001	4,1626234E-005
2	1	0	1	5,140003870152577E+002	-2,4894984E-001	-2,4958374E-001	-1,6734885E-001	4,1767551E-005
2	1	0	1	5,160003869647335E+002	-2,4864189E-001	-2,4914435E-001	-1,6762882E-001	4,1763775E-005
2	1	0	1	5,180003869142092E+002	-2,4833396E-001	-2,4899152E-001	-1,6748247E-001	4,1701715E-005
2	1	0	1	5,200003868636850E+002	-2,4833396E-001	-2,4889600E-001	-1,6790244E-001	4,1790245E-005
2	1	0	1	5,220003868131607E+002	-2,4802601E-001	-2,4872407E-001	-1,6795334E-001	4,1774041E-005
2	1	0	1	5,240003867626365E+002	-2,4771808E-001	-2,4836110E-001	-1,6804878E-001	4,1736781E-005
2	1	0	1	5,260003867121122E+002	-2,4771808E-001	-2,4820827E-001	-1,6852601E-001	4,1829549E-005
2	1	0	1	5,280003866615880E+002	-2,4741013E-001	-2,4792171E-001	-1,6883142E-001	4,1856973E-005
2	1	0	1	5,300003866110637E+002	-2,4710220E-001	-2,4765426E-001	-1,6877417E-001	4,1797644E-005
2	1	0	1	5,320003865605395E+002	-2,4710220E-001	-2,4771157E-001	-1,6898413E-001	4,1859323E-005
2	1	0	1	5,340003865100152E+002	-2,4679425E-001	-2,4738680E-001	-1,6894597E-001	4,1795003E-005
2	1	0	1	5,360003864594910E+002	-2,4648632E-001	-2,4710025E-001	-1,6913685E-001	4,1793759E-005
2	1	0	1	5,380003864089667E+002	-2,4648632E-001	-2,4700473E-001	-1,6921321E-001	4,1796462E-005
2	1	0	1	5,400003863584425E+002	-2,4617837E-001	-2,4669906E-001	-1,6954409E-001	4,1826366E-005
2	1	0	1	5,420003863079182E+002	-2,4617837E-001	-2,4669906E-001	-1,6941682E-001	4,1794970E-005
2	1	0	1	5,440003862573940E+002	-2,4587043E-001	-2,4643162E-001	-1,6958861E-001	4,1791995E-005
2	1	0	1	5,460003862068697E+002	-2,4556249E-001	-2,4612595E-001	-1,6970314E-001	4,1768348E-005
2	1	0	1	5,480003861563455E+002	-2,4556249E-001	-2,4641252E-001	-1,7022493E-001	4,1945554E-005
2	1	0	1	5,500003861058212E+002	-2,4525455E-001	-2,4574389E-001	-1,7029491E-001	4,1848933E-005
2	1	0	1	5,520003860552970E+002	-2,4494661E-001	-2,4549553E-001	-1,7018037E-001	4,1778520E-005
2	1	0	1	5,540003860047727E+002	-2,4494661E-001	-2,4566747E-001	-1,7074668E-001	4,1946907E-005
2	1	0	1	5,560003859542485E+002	-2,4463867E-001	-2,4532360E-001	-1,7075942E-001	4,1891315E-005
2	1	0	1	5,580003859037242E+002	-2,4433073E-001	-2,4486510E-001	-1,7100120E-001	4,1872227E-005
2	1	0	1	5,600003858532000E+002	-2,4433073E-001	-2,4494153E-001	-1,7082304E-001	4,1841657E-005
2	1	0	1	5,620003858026757E+002	-2,4402279E-001	-2,4467407E-001	-1,7118573E-001	4,1884708E-005
2	1	0	1	5,640003857521515E+002	-2,4371485E-001	-2,4427289E-001	-1,7109029E-001	4,1792719E-005
2	1	0	1	5,660003857016272E+002	-2,4371485E-001	-2,4427289E-001	-1,7152932E-001	4,1899963E-005
2	1	0	1	5,680003856511030E+002	-2,4340691E-001	-2,4400544E-001	-1,7126845E-001	4,1790434E-005
2	1	0	1	5,700003856005787E+002	-2,4309897E-001	-2,4360426E-001	-1,7169477E-001	4,1825577E-005
2	1	0	1	5,720003855500545E+002	-2,4309897E-001	-2,4377620E-001	-1,7185384E-001	4,1893876E-005
2	1	0	1	5,740003854995302E+002	-2,4279103E-001	-2,4345143E-001	-1,7208292E-001	4,1893833E-005
2	1	0	1	5,760003854490060E+002	-2,4248309E-001	-2,4299294E-001	-1,7174567E-001	4,1732987E-005
2	1	0	1	5,780003853984817E+002	-2,4248309E-001	-2,4316488E-001	-1,7233743E-001	4,1906409E-005
2	1	0	1	5,800003853479575E+002	-2,4217515E-001	-2,4264908E-001	-1,7246470E-001	4,1848401E-005
2	1	0	1	5,820003852974332E+002	-2,4217515E-001	-2,4274459E-001	-1,7280193E-001	4,1946732E-005
2	1	0	1	5,840003852469090E+002	-2,4186721E-001	-2,4240072E-001	-1,7299283E-001	4,1933585E-005
2	1	0	1	5,860003851963847E+002	-2,4155927E-001	-2,4209507E-001	-1,7316462E-001	4,1922300E-005
2	1	0	1	5,880003851458605E+002	-2,4155927E-001	-2,4213327E-001	-1,7300554E-001	4,1890398E-005
2	1	0	1	5,900003850953362E+002	-2,4125133E-001	-2,4173209E-001	-1,7331097E-001	4,1894822E-005
2	1	0	1	5,920003850448120E+002	-2,4094339E-001	-2,4148375E-001	-1,7348276E-001	4,1893269E-005
2	1	0	1	5,940003849942877E+002	-2,4094339E-001	-2,4161747E-001	-1,7368639E-001	4,1965664E-005
2	1	0	1	5,960003849437635E+002	-2,4063545E-001	-2,4123541E-001	-1,7381366E-001	4,1930009E-005
2	1	0	1	5,980003848932392E+002	-2,4032751E-001	-2,4112077E-001	-1,7332371E-001	4,1791947E-005
2	1	0	1	6,000003848427150E+002	-2,4032751E-001	-2,4092974E-001	-1,7373729E-001	4,1858479E-005
2	1	0	1	6,020003847921907E+002	-2,4001957E-001	-2,4049035E-001	-1,7363547E-001	4,1757656E-005
2	1	0	1	6,040003847416665E+002	-2,3971163E-001	-2,4028021E-001	-1,7382002E-001	4,1765510E-005
2	1	0	1	6,060003846911422E+002	-2,3971163E-001	-2,4024200E-001	-1,7418270E-001	4,1846000E-005
2	1	0	1	6,080003846406180E+002	-2,3940369E-001	-2,4012738E-001	-1,7397273E-001	4,1775616E-005
2	1	0	1	6,100003845900937E+002	-2,3909575E-001	-2,3972620E-001	-1,7430359E-001	4,1785137E-005
2	1	0	1	6,120003845395695E+002	-2,3909575E-001	-2,3966889E-001	-1,7432268E-001	4,1779724E-005
2	1	0	1	6,140003844890452E+002	-2,3878781E-001	-2,3936324E-001	-1,7455176E-001	4,1781273E-005
2	1	0	1	6,160003844385210E+002	-2,3847987E-001	-2,3921040E-001	-1,7420179E-001	4,1670879E-005
2	1	0	1	6,180003843879967E+002	-2,3847987E-001	-2,3892385E-001	-1,7497808E-001	4,1806434E-005
2	1	0	1	6,200003843374725E+002	-2,3817194E-001	-2,3871371E-001	-1,7476171E-001	4,1718016E-005
2	1	0	1	6,220003842869482E+002	-2,3817194E-001	-2,3869461E-001	-1,7523894E-001	4,1828589E-005
2	1	0	1	6,240003842364240E+002	-2,3786399E-001	-2,3848446E-001	-1,7542349E-001	4,1835774E-005
2	1	0	1	6,260003841858997E+002	-2,3755606E-001	-2,3814060E-001	-1,7530259E-001	4,1746665E-005
2	1	0	1	6,280003841353755E+002	-2,3755606E-001	-2,3804508E-001	-1,7579253E-001	4,1846546E-005
2	1	0	1	6,300003840848512E+002	-2,3724811E-001	-2,3783493E-001	-1,7586252E-001	4,1826250E-005
2	1	0	1	6,320003840343270E+002	-2,3694018E-001	-2,3749107E-001	-1,7565891E-001	4,1717423E-005
2	1	0	1	6,340003839838027E+002	-2,3694018E-001	-2,3760569E-001	-1,7602797E-001	4,1825246E-005
2	1	0	1	6,360003839332785E+002	-2,3663223E-001	-2,3726182E-001	-1,7616795E-001	4,1797928E-005
2	1	0	1	6,380003838827543E+002	-2,3632430E-001	-2,3697527E-001	-1,7633975E-001	4,1788160E-005
2	1	0	1	6,400003838322300E+002	-2,3632430E-001	-2,3691796E-001	-1,7644155E-001	4,1802170E-005
2	1	0	1	6,420003837817058E+002	-2,3601635E-001	-2,3665050E-001	-1,7664517E-001	4,1803167E-005
2	1	0	1	6,440003837311815E+002	-2,3570842E-001	-2,3623022E-001	-1,7662609E-001	4,1724419E-005
2	1	0	1	6,460003836806573E+002	-2,3570842E-001	-2,3624933E-001	-1,7695695E-001	4,1805961E-005
2	1	0	1	6,480003836301330E+002	-2,3540047E-001	-2,3603918E-001	-1,7686151E-001	4,1746243E-005
2	1	0	1	6,500003835796088E+002	-2,3509254E-001	-2,3563801E-001	-1,7701423E-001	4,1711282E-005
2	1	0	1	6,520003835290845E+002	-2,3509254E-001	-2,3554249E-001	-1,7732602E-001	4,1767813E-005
2	1	0	1	6,540003834785603E+002	-2,3478459E-001	-2,3533234E-001	-1,7708422E-001	4,1673644E-005
2	1	0	1	6,560003834280360E+002	-2,3447666E-001	-2,3498848E-001	-1,7741509E-001	4,1690502E-005
2	1	0	1	6,580003833775118E+002	-2,3447666E-001	-2,3516041E-001	-1,7793687E-001	4,1843708E-005
2	1	0	1	6,600003833269875E+002	-2,3416871E-001	-2,3472102E-001	-1,7773961E-001	4,1719220E-005
2	1	0	1	6,620003832764633E+002	-2,3416871E-001	-2,3475923E-001	-1,7785415E-001	4,1752905E-005
2	1	0	1	6,640003832259390E+002	-2,3386078E-001	-2,3449178E-001	-1,7788596E-001	4,1712796E-005
2	1	0	1	6,660003831754148E+002	-2,3355283E-001	-2,3414791E-001	-1,7800049E-001	4,1678442E-005
2	1	0	1	6,680003831248905E+002	-2,3355283E-001	-2,3410970E-001	-1,7782868E-001	4,1631421E-005
2	1	0	1	6,700003830743663E+002	-2,3324490E-001	-2,3386136E-001	-1,7809592E-001	4,1649753E-005
2	1	0	1	6,720003830238420E+002	-2,3293695E-001	-2,3359391E-001	-1,7781596E-001	4,1536725E-005
2	1	0	1	6,740003829733178E+002	-2,3293695E-001	-2,3342197E-001	-1,7815956E-001	4,1586354E-005
2	1	0	1	6,760003829227935E+002	-2,3262902E-001	-2,3303990E-001	-1,7782234E-001	4,1439700E-005
2	1	0	1	6,780003828722693E+002	-2,3232107E-001	-2,3288706E-001	-1,7809592E-001	4,1476236E-005
2	1	0	1	6,800003828217450E+002	-2,3232107E-001	-2,3284885E-001	-1,7803231E-001	4,1454619E-005
2	1	0	1	6,820003827712208E+002	-2,3201314E-001	-2,3267692E-001	-1,7830591E-001	4,1487670E-005
2	1	0	1	6,840003827206965E+002	-2,3170519E-001	-2,3216112E-001	-1,7811503E-001	4,1351384E-005
2	1	0	1	6,860003826701723E+002	-2,3170519E-001	-2,3227574E-001	-1,7859223E-001	4,1482643E-005
2	1	0	1	6,880003826196480E+002	-2,3139726E-001	-2,3202740E-001	-1,7824230E-001	4,1357096E-005
2	1	0	1	6,900003825691238E+002	-2,3108931E-001	-2,3162621E-001	-1,7856680E-001	4,1360752E-005
2	1	0	1	6,920003825185995E+002	-2,3108931E-001	-2,3164532E-001	-1,7891675E-001	4,1445226E-005
2	1	0	1	6,940003824680753E+002	-2,3078138E-001	-2,3128235E-001	-1,7919673E-001	4,1445041E-005
2	1	0	1	6,960003824175510E+002	-2,3047343E-001	-2,3091938E-001	-1,7871952E-001	4,1269799E-005
2	1	0	1	6,980003823670268E+002	-2,3047343E-001	-2,3091938E-001	-1,7951487E-001	4,1453462E-005
2	1	0	1	7,000003823165025E+002	-2,3016550E-001	-2,3049910E-001	-1,7924763E-001	4,1316420E-005
2	1	0	1	7,020003822659783E+002	-2,3016550E-001	-2,3074745E-001	-1,7977576E-001	4,1482799E-005
2	1	0	1	7,040003822154540E+002	-2,2985755E-001	-2,3034626E-001	-1,7965487E-001	4,1382827E-005
2	1	0	1	7,060003821649298E+002	-2,2954960E-001	-2,2994509E-001	-1,7980757E-001	4,1345869E-005
2	1	0	1	7,080003821144055E+002	-2,2954960E-001	-2,3007882E-001	-1,7983939E-001	4,1377232E-005
2	1	0	1	7,100003820638813E+002	-2,2924167E-001	-2,2986868E-001	-1,7991574E-001	4,1356994E-005
2	1	0	1	7,120003820133570E+002	-2,2893372E-001	-2,2944839E-001	-1,8005574E-001	4,1313499E-005
2	1	0	1	7,140003819628328E+002	-2,2893372E-001	-2,2937198E-001	-1,7983304E-001	4,1248659E-005
2	1	0	1	7,160003819123085E+002	-2,2862579E-001	-2,2923826E-001	-1,7996666E-001	4,1255244E-005
2	1	0	1	7,180003818617843E+002	-2,2831784E-001	-2,2885618E-001	-1,7975032E-001	4,1136973E-005
2	1	0	1	7,200003818112600E+002	-2,2831784E-001	-2,2877976E-001	-1,8048842E-001	4,1292100E-005
2	1	0	1	7,220003817607358E+002	-2,2800991E-001	-2,2849320E-001	-1,8049479E-001	4,1241830E-005
2	1	0	1	7,240003817102115E+002	-2,2770196E-001	-2,2814934E-001	-1,7999211E-001	4,1065079E-005
2	1	0	1	7,260003816596873E+002	-2,2770196E-001	-2,2832127E-001	-1,8029116E-001	4,1164305E-005
2	1	0	1	7,280003816091630E+002	-2,2739403E-001	-2,2788188E-001	-1,8018936E-001	4,1061889E-005
2	1	0	1	7,300003815586388E+002	-2,2708608E-001	-2,2765264E-001	-1,8041843E-001	4,1072733E-005
2	1	0	1	7,320003815081145E+002	-2,2708608E-001	-2,2742340E-001	-1,8018298E-001	4,0977826E-005
2	1	0	1	7,340003814575903E+002	-2,2677815E-001	-2,2727057E-001	-1,8083839E-001	4,1099243E-005
2	1	0	1	7,360003814070660E+002	-2,2677815E-001	-2,2738519E-001	-1,8073021E-001	4,1095373E-005
2	1	0	1	7,380003813565418E+002	-2,2647020E-001	-2,2694580E-001	-1,8083839E-001	4,1040515E-005
2	1	0	1	7,400003813060175E+002	-2,2616227E-001	-2,2665925E-001	-1,8036753E-001	4,0881969E-005
2	1	0	1	7,420003812554933E+002	-2,2616227E-001	-2,2673567E-001	-1,8078113E-001	4,0989529E-005
2	1	0	1	7,440003812049690E+002	-2,2585432E-001	-2,2639179E-001	-1,8096565E-001	4,0969138E-005
2	1	0	1	7,460003811544448E+002	-2,2554639E-001	-2,2599061E-001	-1,8069205E-001	4,0834704E-005
2	1	0	1	7,480003811039205E+002	-2,2554639E-001	-2,2602883E-001	-1,8102928E-001	4,0917836E-005
2	1	0	1	7,500003810533963E+002	-2,2523844E-001	-2,2576137E-001	-1,8081294E-001	4,0820578E-005
2	1	0	1	7,520003810028720E+002	-2,2493051E-001	-2,2549392E-001	-1,8102928E-001	4,0821000E-005
2	1	0	1	7,540003809523478E+002	-2,2493051E-001	-2,2537930E-001	-1,8140468E-001	4,0884861E-005
2	1	0	1	7,560003809018235E+002	-2,2462256E-001	-2,2526467E-001	-1,8137923E-001	4,0858333E-005
2	1	0	1	7,580003808512993E+002	-2,2431463E-001	-2,2463425E-001	-1,8148741E-001	4,0768289E-005
2	1	0	1	7,600003808007750E+002	-2,2431463E-001	-2,2488260E-001	-1,8164012E-001	4,0847703E-005
2	1	0	1	7,620003807502508E+002	-2,2400668E-001	-2,2457694E-001	-1,8181829E-001	4,0832194E-005
2	1	0	1	7,640003806997265E+002	-2,2369875E-001	-2,2425218E-001	-1,8137923E-001	4,0674688E-005
2	1	0	1	7,660003806492023E+002	-2,2369875E-001	-2,2419487E-001	-1,8177375E-001	4,0752744E-005
2	1	0	1	7,680003805986780E+002	-2,2339080E-001	-2,2400382E-001	-1,8157013E-001	4,0672403E-005
2	1	0	1	7,700003805481538E+002	-2,2308287E-001	-2,2365996E-001	-1,8175466E-001	4,0651241E-005
2	1	0	1	7,720003804976295E+002	-2,2308287E-001	-2,2371727E-001	-1,8183738E-001	4,0680163E-005
2	1	0	1	7,740003804471053E+002	-2,2277492E-001	-2,2323968E-001	-1,8191372E-001	4,0610361E-005
2	1	0	1	7,760003803965810E+002	-2,2277492E-001	-2,2327788E-001	-1,8213643E-001	4,0667037E-005
2	1	0	1	7,780003803460568E+002	-2,2246699E-001	-2,2295313E-001	-1,8183738E-001	4,0541214E-005
2	1	0	1	7,800003802955325E+002	-2,2215904E-001	-2,2259015E-001	-1,8212371E-001	4,0538944E-005
2	1	0	1	7,820003802450083E+002	-2,2215904E-001	-2,2278118E-001	-1,8207918E-001	4,0563817E-005
2	1	0	1	7,840003801944840E+002	-2,2185111E-001	-2,2234181E-001	-1,8225732E-001	4,0523424E-005
2	1	0	1	7,860003801439598E+002	-2,2154316E-001	-2,2195973E-001	-1,8230186E-001	4,0463670E-005
2	1	0	1	7,880003800934355E+002	-2,2154316E-001	-2,2201703E-001	-1,8235913E-001	4,0486833E-005
2	1	0	1	7,900003800429113E+002	-2,2123523E-001	-2,2176869E-001	-1,8263274E-001	4,0502226E-005
2	1	0	1	7,920003799923870E+002	-2,2092728E-001	-2,2144392E-001	-1,8222551E-001	4,0352730E-005
2	1	0	1	7,940003799418628E+002	-2,2092728E-001	-2,2150123E-001	-1,8265821E-001	4,0459017E-005
2	1	0	1	7,960003798913385E+002	-2,2061935E-001	-2,2102365E-001	-1,8286182E-001	4,0416788E-005
2	1	0	1	7,980003798408143E+002	-2,2031140E-001	-2,2088991E-001	-1,8239731E-001	4,0289724E-005
2	1	0	1	8,000003797902900E+002	-2,2031140E-001	-2,2081350E-001	-1,8265821E-001	4,0333398E-005
2	1	0	1	8,020003797397658E+002	-2,2000347E-001	-2,2054605E-001	-1,8253092E-001	4,0256476E-005
2	1	0	1	8,040003796892415E+002	-2,1969552E-001	-2,2016397E-001	-1,8263911E-001	4,0210551E-005
2	1	0	1	8,060003796387173E+002	-2,1969552E-001	-2,2022128E-001	-1,8306543E-001	4,0314902E-005
2	1	0	1	8,080003795881930E+002	-2,1938759E-001	-2,2001114E-001	-1,8266456E-001	4,0188239E-005
2	1	0	1	8,100003795376688E+002	-2,1907964E-001	-2,1959086E-001	-1,8277273E-001	4,0135219E-005
2	1	0	1	8,120003794871445E+002	-2,1907964E-001	-2,1959086E-001	-1,8324995E-001	4,0240015E-005
2	1	0	1	8,140003794366203E+002	-2,1877171E-001	-2,1913238E-001	-1,8344720E-001	4,0199222E-005
2	1	0	1	8,160003793860960E+002	-2,1877171E-001	-2,1939982E-001	-1,8351719E-001	4,0263640E-005
2	1	0	1	8,180003793355718E+002	-2,1846376E-001	-2,1886492E-001	-1,8356812E-001	4,0176623E-005
2	1	0	1	8,200003792850475E+002	-2,1815583E-001	-2,1867388E-001	-1,8381627E-001	4,0195817E-005
2	1	0	1	8,220003792345233E+002	-2,1815583E-001	-2,1865478E-001	-1,8348537E-001	4,0119954E-005
2	1	0	1	8,240003791839990E+002	-2,1784788E-001	-2,1857837E-001	-1,8365084E-001	4,0142098E-005
2	1	0	1	8,260003791334748E+002	-2,1753995E-001	-2,1798615E-001	-1,8374626E-001	4,0054139E-005
2	1	0	1	8,280003790829505E+002	-2,1753995E-001	-2,1800525E-001	-1,8354903E-001	4,0014653E-005
2	1	0	1	8,300003790324263E+002	-2,1723200E-001	-2,1775690E-001	-1,8378446E-001	4,0020332E-005
2	1	0	1	8,320003789819020E+002	-2,1692407E-001	-2,1747035E-001	-1,8336448E-001	3,9876337E-005
2	1	0	1	8,340003789313778E+002	-2,1692407E-001	-2,1741304E-001	-1,8366992E-001	3,9932238E-005
2	1	0	1	8,360003788808535E+002	-2,1661612E-001	-2,1720290E-001	-1,8303998E-001	3,9756815E-005
2	1	0	1	8,380003788303293E+002	-2,1630819E-001	-2,1697365E-001	-1,8329449E-001	3,9770075E-005
2	1	0	1	8,400003787798050E+002	-2,1630819E-001	-2,1685903E-001	-1,8348537E-001	3,9790459E-005
2	1	0	1	8,420003787292808E+002	-2,1600024E-001	-2,1662979E-001	-1,8315452E-001	3,9676725E-005
2	1	0	1	8,440003786787565E+002	-2,1569231E-001	-2,1622860E-001	-1,8337084E-001	3,9650022E-005
